confidence,hypo_step,max_arm_length,num_threads,exec_time_ms
44,1,6,17,13922.0
34,1,6,17,13826.0
24,1,6,17,13363.0
14,1,6,17,13906.0
64,3,5,17,7309.0
54,3,5,17,9115.0
44,3,5,17,7527.0
34,3,5,17,7080.0
24,3,5,17,7634.0
14,3,5,17,7195.0
64,2,5,17,8822.0
54,2,5,17,8749.0
44,2,5,17,8479.0
34,2,5,17,8219.0
24,2,5,17,11347.0
14,2,5,17,8739.0
64,1,5,17,12876.0
54,1,5,17,13445.0
44,1,5,17,12525.0
34,1,5,17,13522.0
24,1,5,17,11338.0
14,1,5,17,12092.0
64,3,4,17,5976.0
54,3,4,17,5794.0
44,3,4,17,7468.0
34,3,4,17,7165.0
24,3,4,17,6120.0
14,3,4,17,7135.0
64,2,4,17,7635.0
54,2,4,17,8407.0
44,2,4,17,7746.0
34,2,4,17,8570.0
24,2,4,17,7797.0
14,2,4,17,7813.0
64,1,4,17,13452.0
54,1,4,17,13023.0
44,1,4,17,13261.0
34,1,4,17,13090.0
24,1,4,17,13180.0
14,1,4,17,12410.0
64,3,3,17,7047.0
54,3,3,17,6416.0
44,3,3,17,7211.0
34,3,3,17,6418.0
24,3,3,17,7183.0
14,3,3,17,7379.0
64,2,3,17,7893.0
54,2,3,17,8116.0
44,2,3,17,8617.0
34,2,3,17,7581.0
24,2,3,17,8400.0
14,2,3,17,8032.0
64,1,3,17,12903.0
54,1,3,17,12190.0
44,1,3,17,12352.0
34,1,3,17,12737.0
24,1,3,17,12683.0
14,1,3,17,13210.0
64,3,2,17,6267.0
54,3,2,17,6661.0
44,3,2,17,6952.0
34,3,2,17,6580.0
24,3,2,17,5736.0
14,3,2,17,5908.0
64,2,2,17,7553.0
54,2,2,17,8322.0
44,2,2,17,8756.0
34,2,2,17,7685.0
24,2,2,17,7272.0
14,2,2,17,7215.0
64,1,2,17,12583.0
54,1,2,17,10983.0
44,1,2,17,12079.0
34,1,2,17,12005.0
24,1,2,17,12703.0
14,1,2,17,12363.0
64,3,1,17,6027.0
54,3,1,17,6398.0
44,3,1,17,7173.0
34,3,1,17,6945.0
24,3,1,17,6954.0
14,3,1,17,6598.0
64,2,1,17,7120.0
54,2,1,17,9106.0
44,2,1,17,7956.0
34,2,1,17,8081.0
24,2,1,17,7768.0
14,2,1,17,9280.0
64,1,1,17,12614.0
54,1,1,17,12846.0
44,1,1,17,12566.0
34,1,1,17,11059.0
24,1,1,17,12421.0
14,1,1,17,12273.0
64,3,16,16,8846.0
54,3,16,16,9536.0
44,3,16,16,9428.0
34,3,16,16,10029.0
24,3,16,16,9530.0
14,3,16,16,9849.0
64,2,16,16,12154.0
54,2,16,16,12140.0
44,2,16,16,11366.0
34,2,16,16,11063.0
24,2,16,16,11494.0
14,2,16,16,10810.0
64,1,16,16,16636.0
54,1,16,16,14738.0
44,1,16,16,16176.0
34,1,16,16,15698.0
24,1,16,16,18034.0
14,1,16,16,15003.0
64,3,15,16,8257.0
54,3,15,16,9219.0
44,3,15,16,9593.0
34,3,15,16,9425.0
24,3,15,16,9757.0
14,3,15,16,9327.0
64,2,15,16,11877.0
54,2,15,16,10494.0
44,2,15,16,10880.0
34,2,15,16,11770.0
24,2,15,16,11322.0
14,2,15,16,10991.0
64,1,15,16,16544.0
54,1,15,16,18231.0
44,1,15,16,18329.0
34,1,15,16,17370.0
24,1,15,16,17603.0
14,1,15,16,17664.0
64,3,14,16,9471.0
54,3,14,16,8880.0
44,3,14,16,8764.0
34,3,14,16,8995.0
24,3,14,16,8298.0
14,3,14,16,9031.0
64,2,14,16,11956.0
54,2,14,16,11388.0
44,2,14,16,10961.0
34,2,14,16,10710.0
24,2,14,16,11563.0
14,2,14,16,11138.0
64,1,14,16,15333.0
54,1,14,16,14687.0
44,1,14,16,17765.0
34,1,14,16,15382.0
24,1,14,16,15507.0
14,1,14,16,15279.0
64,3,13,16,8505.0
54,3,13,16,7841.0
44,3,13,16,9536.0
34,3,13,16,9161.0
24,3,13,16,9123.0
14,3,13,16,8798.0
64,2,13,16,10796.0
54,2,13,16,10332.0
44,2,13,16,10501.0
34,2,13,16,10956.0
24,2,13,16,10731.0
14,2,13,16,10723.0
64,1,13,16,15841.0
54,1,13,16,13389.0
44,1,13,16,17677.0
34,1,13,16,17408.0
24,1,13,16,17043.0
14,1,13,16,15635.0
64,3,12,16,7841.0
54,3,12,16,9265.0
44,3,12,16,8878.0
34,3,12,16,8459.0
24,3,12,16,8921.0
14,3,12,16,8569.0
64,2,12,16,10491.0
54,2,12,16,10695.0
44,2,12,16,10925.0
34,2,12,16,10614.0
24,2,12,16,10625.0
14,2,12,16,9875.0
64,1,12,16,15151.0
54,1,12,16,16183.0
44,1,12,16,16354.0
34,1,12,16,16098.0
34,1,12,16,16012.0
14,1,12,16,14480.0
64,3,11,16,9631.0
54,3,11,16,8675.0
44,3,11,16,8990.0
34,3,11,16,8714.0
24,3,11,16,8918.0
14,3,11,16,8057.0
64,2,11,16,10795.0
54,2,11,16,10595.0
44,2,11,16,11715.0
34,2,11,16,11272.0
24,2,11,16,10980.0
14,2,11,16,9925.0
64,1,11,16,15873.0
54,1,11,16,17177.0
44,1,11,16,16790.0
34,1,11,16,15369.0
24,1,11,16,16848.0
14,1,11,16,14528.0
64,3,10,16,8016.0
54,3,10,16,8635.0
44,3,10,16,7872.0
34,3,10,16,7761.0
24,3,10,16,8987.0
14,3,10,16,8750.0
64,2,10,16,10509.0
54,2,10,16,10112.0
44,2,10,16,10084.0
34,2,10,16,9927.0
24,2,10,16,10430.0
14,2,10,16,10181.0
64,1,10,16,14367.0
54,1,10,16,15574.0
44,1,10,16,13695.0
34,1,10,16,15136.0
24,1,10,16,15450.0
14,1,10,16,14825.0
64,3,9,16,8439.0
54,3,9,16,7971.0
44,3,9,16,8730.0
34,3,9,16,7754.0
24,3,9,16,8846.0
14,3,9,16,8334.0
64,2,9,16,9691.0
54,2,9,16,9320.0
44,2,9,16,9780.0
34,2,9,16,9877.0
24,2,9,16,10205.0
14,2,9,16,10240.0
64,1,9,16,14598.0
54,1,9,16,15640.0
44,1,9,16,15079.0
34,1,9,16,15676.0
24,1,9,16,14946.0
14,1,9,16,15787.0
64,3,8,16,8065.0
54,3,8,16,7839.0
44,3,8,16,7922.0
34,3,8,16,8135.0
24,3,8,16,8425.0
14,3,8,16,7274.0
64,2,8,16,9395.0
54,2,8,16,10237.0
44,2,8,16,9339.0
34,2,8,16,10108.0
24,2,8,16,9173.0
14,2,8,16,9878.0
64,1,8,16,15919.0
54,1,8,16,12705.0
44,1,8,16,12710.0
34,1,8,16,14510.0
24,1,8,16,14952.0
14,1,8,16,13759.0
64,3,7,16,7123.0
54,3,7,16,7401.0
44,3,7,16,7311.0
34,3,7,16,7129.0
24,3,7,16,7157.0
14,3,7,16,8217.0
64,2,7,16,9730.0
54,2,7,16,9026.0
44,2,7,16,8533.0
34,2,7,16,8379.0
24,2,7,16,7726.0
14,2,7,16,8850.0
64,1,7,16,14110.0
54,1,7,16,14843.0
44,1,7,16,15333.0
34,1,7,16,14875.0
24,1,7,16,12999.0
14,1,7,16,12511.0
64,3,6,16,7186.0
54,3,6,16,6312.0
44,3,6,16,6059.0
34,3,6,16,7289.0
24,3,6,16,7063.0
14,3,6,16,7170.0
64,2,6,16,8626.0
54,2,6,16,9013.0
44,2,6,16,9183.0
34,2,6,16,9110.0
24,2,6,16,8866.0
14,2,6,16,8967.0
64,1,6,16,13413.0
54,1,6,16,14117.0
44,1,6,16,14949.0
34,1,6,16,14851.0
24,1,6,16,14765.0
14,1,6,16,15179.0
64,3,5,16,7042.0
54,3,5,16,7213.0
44,3,5,16,7138.0
34,3,5,16,7070.0
24,3,5,16,7583.0
14,3,5,16,7927.0
64,2,5,16,9145.0
54,2,5,16,8477.0
44,2,5,16,9342.0
34,2,5,16,8828.0
24,2,5,16,8127.0
14,2,5,16,8481.0
64,1,5,16,14145.0
54,1,5,16,14193.0
44,1,5,16,12682.0
34,1,5,16,13366.0
24,1,5,16,14893.0
14,1,5,16,15022.0
64,3,4,16,7075.0
54,3,4,16,6563.0
44,3,4,16,7518.0
34,3,4,16,7393.0
24,3,4,16,6923.0
14,3,4,16,7391.0
64,2,4,16,8642.0
54,2,4,16,8404.0
44,2,4,16,7880.0
34,2,4,16,8873.0
24,2,4,16,9265.0
14,2,4,16,8245.0
64,1,4,16,12984.0
54,1,4,16,13534.0
44,1,4,16,13226.0
34,1,4,16,12427.0
24,1,4,16,13135.0
14,1,4,16,14672.0
64,3,3,16,7109.0
54,3,3,16,7252.0
44,3,3,16,7473.0
34,3,3,16,7824.0
24,3,3,16,8783.0
14,3,3,16,8405.0
64,2,3,16,9064.0
54,2,3,16,8910.0
44,2,3,16,9702.0
34,2,3,16,8466.0
24,2,3,16,9005.0
14,2,3,16,13909.0
64,1,3,16,15415.0
54,1,3,16,15186.0
44,1,3,16,15819.0
34,1,3,16,17896.0
24,1,3,16,18283.0
14,1,3,16,13965.0
64,3,2,16,8902.0
54,3,2,16,7726.0
44,3,2,16,9337.0
34,3,2,16,9243.0
24,3,2,16,9225.0
14,3,2,16,8800.0
64,2,2,16,9489.0
54,2,2,16,10572.0
44,2,2,16,8781.0
34,2,2,16,9162.0
24,2,2,16,8346.0
14,2,2,16,10243.0
64,1,2,16,13468.0
54,1,2,16,12171.0
44,1,2,16,13749.0
34,1,2,16,13981.0
24,1,2,16,14324.0
14,1,2,16,12529.0
64,3,1,16,7907.0
54,3,1,16,8585.0
44,3,1,16,8040.0
34,3,1,16,8288.0
24,3,1,16,9783.0
14,3,1,16,7799.0
64,2,1,16,8955.0
54,2,1,16,9310.0
44,2,1,16,8376.0
34,2,1,16,8003.0
24,2,1,16,11298.0
14,2,1,16,9797.0
64,1,1,16,12198.0
54,1,1,16,10447.0
44,1,1,16,12119.0
34,1,1,16,12044.0
24,1,1,16,11175.0
14,1,1,16,12984.0
64,3,16,15,10316.0
54,3,16,15,9686.0
44,3,16,15,10965.0
34,3,16,15,9795.0
24,3,16,15,10744.0
14,3,16,15,12181.0
64,2,16,15,10783.0
54,2,16,15,10595.0
44,2,16,15,12317.0
34,2,16,15,11350.0
24,2,16,15,10437.0
14,2,16,15,11875.0
64,1,16,15,18599.0
54,1,16,15,15442.0
44,1,16,15,15935.0
34,1,16,15,19476.0
24,1,16,15,16712.0
14,1,16,15,18458.0
64,3,15,15,10235.0
54,3,15,15,10759.0
44,3,15,15,11789.0
34,3,15,15,10572.0
24,3,15,15,9083.0
14,3,15,15,9463.0
64,2,15,15,12429.0
54,2,15,15,10045.0
44,2,15,15,10949.0
34,2,15,15,11437.0
24,2,15,15,11959.0
14,2,15,15,11653.0
64,1,15,15,19203.0
54,1,15,15,15298.0
44,1,15,15,19417.0
34,1,15,15,19402.0
24,1,15,15,15273.0
14,1,15,15,16058.0
64,3,14,15,7736.0
54,3,14,15,9772.0
44,3,14,15,8362.0
34,3,14,15,10436.0
24,3,14,15,9155.0
14,3,14,15,8274.0
64,2,14,15,12282.0
54,2,14,15,11874.0
44,2,14,15,10466.0
34,2,14,15,11582.0
24,2,14,15,9904.0
14,2,14,15,9954.0
64,1,14,15,14584.0
54,1,14,15,16080.0
44,1,14,15,18545.0
34,1,14,15,15087.0
24,1,14,15,14904.0
14,1,14,15,15644.0
64,3,13,15,9314.0
54,3,13,15,7352.0
44,3,13,15,7677.0
34,3,13,15,7394.0
24,3,13,15,8877.0
14,3,13,15,7761.0
64,2,13,15,9310.0
54,2,13,15,10706.0
44,2,13,15,9734.0
34,2,13,15,10486.0
24,2,13,15,10529.0
14,2,13,15,9496.0
64,1,13,15,15134.0
54,1,13,15,15068.0
44,1,13,15,15995.0
34,1,13,15,17712.0
24,1,13,15,14322.0
14,1,13,15,16542.0
64,3,12,15,8923.0
54,3,12,15,8500.0
44,3,12,15,8543.0
34,3,12,15,8453.0
24,3,12,15,9723.0
14,3,12,15,8405.0
64,2,12,15,9121.0
54,2,12,15,9544.0
44,2,12,15,9782.0
34,2,12,15,10408.0
24,2,12,15,10462.0
14,2,12,15,9618.0
64,1,12,15,14706.0
54,1,12,15,14668.0
44,1,12,15,14294.0
34,1,12,15,14786.0
24,1,12,15,15590.0
14,1,12,15,16220.0
64,3,11,15,12926.0
54,3,11,15,9953.0
44,3,11,15,9352.0
34,3,11,15,9704.0
24,3,11,15,10707.0
14,3,11,15,9352.0
64,2,11,15,12091.0
54,2,11,15,11278.0
44,2,11,15,9815.0
34,2,11,15,11480.0
24,2,11,15,11153.0
14,2,11,15,9167.0
64,1,11,15,14696.0
54,1,11,15,14517.0
44,1,11,15,16377.0
34,1,11,15,17293.0
24,1,11,15,15644.0
14,1,11,15,16747.0
64,3,10,15,8921.0
54,3,10,15,9112.0
44,3,10,15,8193.0
34,3,10,15,8699.0
24,3,10,15,8711.0
14,3,10,15,8770.0
64,2,10,15,10797.0
54,2,10,15,10753.0
44,2,10,15,9329.0
34,2,10,15,9896.0
24,2,10,15,10501.0
14,2,10,15,10584.0
64,1,10,15,16533.0
54,1,10,15,15701.0
44,1,10,15,14276.0
34,1,10,15,16726.0
24,1,10,15,15465.0
14,1,10,15,14857.0
64,3,9,15,8571.0
54,3,9,15,10481.0
44,3,9,15,9000.0
34,3,9,15,8414.0
24,3,9,15,8941.0
14,3,9,15,9144.0
64,2,9,15,9975.0
54,2,9,15,9828.0
44,2,9,15,10320.0
34,2,9,15,10652.0
24,2,9,15,10801.0
14,2,9,15,9327.0
64,1,9,15,13481.0
54,1,9,15,11830.0
44,1,9,15,12619.0
34,1,9,15,11927.0
24,1,9,15,13375.0
14,1,9,15,17016.0
64,3,8,15,6701.0
54,3,8,15,8030.0
44,3,8,15,9348.0
34,3,8,15,8799.0
24,3,8,15,7829.0
14,3,8,15,8027.0
64,2,8,15,10099.0
54,2,8,15,9328.0
44,2,8,15,9926.0
34,2,8,15,10462.0
24,2,8,15,9110.0
14,2,8,15,8913.0
64,1,8,15,12860.0
54,1,8,15,12455.0
44,1,8,15,12986.0
34,1,8,15,13156.0
24,1,8,15,12701.0
14,1,8,15,13895.0
64,3,7,15,6437.0
54,3,7,15,7774.0
44,3,7,15,6796.0
34,3,7,15,8664.0
24,3,7,15,7831.0
14,3,7,15,8293.0
64,2,7,15,8744.0
54,2,7,15,8082.0
44,2,7,15,9335.0
34,2,7,15,9347.0
24,2,7,15,9483.0
14,2,7,15,10040.0
64,1,7,15,14605.0
54,1,7,15,13592.0
44,1,7,15,13424.0
34,1,7,15,13607.0
24,1,7,15,13157.0
14,1,7,15,15601.0
64,3,6,15,8873.0
54,3,6,15,8317.0
44,3,6,15,8044.0
34,3,6,15,8445.0
24,3,6,15,7472.0
14,3,6,15,8570.0
64,2,6,15,10325.0
54,2,6,15,9515.0
44,2,6,15,9212.0
34,2,6,15,9723.0
24,2,6,15,9514.0
14,2,6,15,8672.0
64,1,6,15,17479.0
54,1,6,15,13386.0
44,1,6,15,13596.0
34,1,6,15,15782.0
24,1,6,15,15311.0
14,1,6,15,15178.0
64,3,5,15,7442.0
54,3,5,15,8097.0
44,3,5,15,8172.0
34,3,5,15,6954.0
24,3,5,15,7864.0
14,3,5,15,6212.0
64,2,5,15,9669.0
54,2,5,15,8984.0
44,2,5,15,8932.0
34,2,5,15,9169.0
24,2,5,15,9906.0
14,2,5,15,9245.0
64,1,5,15,14426.0
54,1,5,15,15187.0
44,1,5,15,15050.0
34,1,5,15,14995.0
24,1,5,15,15151.0
14,1,5,15,16049.0
64,3,4,15,9430.0
54,3,4,15,9228.0
44,3,4,15,7671.0
34,3,4,15,8716.0
24,3,4,15,6973.0
14,3,4,15,7955.0
64,2,4,15,8857.0
54,2,4,15,9519.0
44,2,4,15,10318.0
34,2,4,15,8877.0
24,2,4,15,9531.0
14,2,4,15,9131.0
64,1,4,15,13602.0
54,1,4,15,12293.0
44,1,4,15,12456.0
34,1,4,15,14889.0
24,1,4,15,13281.0
14,1,4,15,14386.0
64,3,3,15,8235.0
54,3,3,15,9447.0
44,3,3,15,7886.0
34,3,3,15,6892.0
24,3,3,15,8151.0
14,3,3,15,10839.0
64,2,3,15,8641.0
54,2,3,15,8941.0
44,2,3,15,8991.0
34,2,3,15,7439.0
24,2,3,15,8123.0
14,2,3,15,9854.0
64,1,3,15,11690.0
54,1,3,15,14288.0
44,1,3,15,14169.0
34,1,3,15,13985.0
24,1,3,15,12059.0
14,1,3,15,13399.0
64,3,2,15,8036.0
54,3,2,15,8775.0
44,3,2,15,8518.0
34,3,2,15,7959.0
24,3,2,15,7926.0
14,3,2,15,7774.0
64,2,2,15,9991.0
54,2,2,15,9223.0
44,2,2,15,7655.0
34,2,2,15,9058.0
24,2,2,15,7603.0
14,2,2,15,8684.0
64,1,2,15,12962.0
54,1,2,15,12534.0
44,1,2,15,11590.0
34,1,2,15,13153.0
24,1,2,15,13078.0
14,1,2,15,13865.0
64,3,1,15,7925.0
54,3,1,15,7666.0
44,3,1,15,8224.0
34,3,1,15,9180.0
24,3,1,15,7042.0
14,3,1,15,7744.0
64,2,1,15,8346.0
54,2,1,15,8931.0
44,2,1,15,9042.0
34,2,1,15,8810.0
24,2,1,15,8154.0
14,2,1,15,8123.0
64,1,1,15,12847.0
54,1,1,15,12335.0
44,1,1,15,13684.0
34,1,1,15,12284.0
24,1,1,15,11818.0
14,1,1,15,10439.0
64,3,16,14,8335.0
54,3,16,14,8944.0
44,3,16,14,9517.0
34,3,16,14,11156.0
24,3,16,14,9265.0
14,3,16,14,8686.0
64,2,16,14,11362.0
54,2,16,14,10745.0
44,2,16,14,10077.0
34,2,16,14,10637.0
24,2,16,14,10446.0
14,2,16,14,11743.0
64,1,16,14,16576.0
54,1,16,14,15866.0
44,1,16,14,15169.0
34,1,16,14,15371.0
24,1,16,14,16809.0
14,1,16,14,15463.0
64,3,15,14,8875.0
54,3,15,14,8410.0
44,3,15,14,8840.0
34,3,15,14,8820.0
24,3,15,14,6765.0
14,3,15,14,8358.0
64,2,15,14,10888.0
54,2,15,14,9103.0
44,2,15,14,11112.0
34,2,15,14,11616.0
24,2,15,14,9844.0
14,2,15,14,10595.0
64,1,15,14,15477.0
54,1,15,14,15198.0
44,1,15,14,15846.0
34,1,15,14,14125.0
24,1,15,14,15204.0
14,1,15,14,13920.0
64,3,14,14,7896.0
54,3,14,14,10517.0
44,3,14,14,9702.0
34,3,14,14,8174.0
24,3,14,14,8270.0
14,3,14,14,7772.0
64,2,14,14,11754.0
54,2,14,14,11895.0
44,2,14,14,9913.0
34,2,14,14,10905.0
24,2,14,14,9690.0
14,2,14,14,9967.0
64,1,14,14,14541.0
54,1,14,14,15613.0
44,1,14,14,14043.0
34,1,14,14,13874.0
24,1,14,14,17206.0
14,1,14,14,14525.0
64,3,13,14,9102.0
54,3,13,14,8930.0
44,3,13,14,7113.0
34,3,13,14,8999.0
24,3,13,14,8906.0
14,3,13,14,7921.0
64,2,13,14,11487.0
54,2,13,14,12118.0
44,2,13,14,8920.0
34,2,13,14,9493.0
24,2,13,14,9489.0
14,2,13,14,9780.0
64,1,13,14,14686.0
54,1,13,14,13394.0
44,1,13,14,13927.0
34,1,13,14,16268.0
24,1,13,14,15669.0
14,1,13,14,18150.0
64,3,12,14,9023.0
54,3,12,14,8408.0
44,3,12,14,8191.0
34,3,12,14,6742.0
24,3,12,14,7447.0
14,3,12,14,7213.0
64,2,12,14,8929.0
54,2,12,14,9606.0
44,2,12,14,9822.0
34,2,12,14,10039.0
24,2,12,14,11475.0
14,2,12,14,11163.0
64,1,12,14,15297.0
54,1,12,14,13800.0
44,1,12,14,13071.0
34,1,12,14,14520.0
24,1,12,14,14172.0
14,1,12,14,13144.0
64,3,11,14,8080.0
54,3,11,14,8393.0
44,3,11,14,7804.0
34,3,11,14,8829.0
24,3,11,14,8029.0
14,3,11,14,8155.0
64,2,11,14,9766.0
54,2,11,14,10429.0
44,2,11,14,10041.0
34,2,11,14,10121.0
24,2,11,14,9394.0
14,2,11,14,10040.0
64,1,11,14,18196.0
54,1,11,14,17624.0
44,1,11,14,14860.0
34,1,11,14,14086.0
24,1,11,14,13812.0
14,1,11,14,12735.0
64,3,10,14,8717.0
54,3,10,14,8360.0
44,3,10,14,9053.0
34,3,10,14,8487.0
24,3,10,14,9089.0
14,3,10,14,8446.0
64,2,10,14,9993.0
54,2,10,14,8964.0
44,2,10,14,9107.0
34,2,10,14,8755.0
24,2,10,14,8192.0
14,2,10,14,9614.0
64,1,10,14,13443.0
54,1,10,14,14190.0
44,1,10,14,14126.0
34,1,10,14,13378.0
24,1,10,14,15548.0
14,1,10,14,15828.0
64,3,9,14,8835.0
54,3,9,14,7887.0
44,3,9,14,8617.0
34,3,9,14,7554.0
24,3,9,14,8908.0
14,3,9,14,8425.0
64,2,9,14,9975.0
54,2,9,14,8805.0
44,2,9,14,9225.0
34,2,9,14,10558.0
24,2,9,14,9733.0
14,2,9,14,8734.0
64,1,9,14,14196.0
54,1,9,14,12656.0
44,1,9,14,13606.0
34,1,9,14,12385.0
24,1,9,14,14669.0
14,1,9,14,15296.0
64,3,8,14,9220.0
54,3,8,14,9057.0
44,3,8,14,7966.0
34,3,8,14,6648.0
24,3,8,14,7157.0
14,3,8,14,7129.0
64,2,8,14,8089.0
54,2,8,14,7877.0
44,2,8,14,7797.0
34,2,8,14,9044.0
24,2,8,14,10486.0
14,2,8,14,10335.0
64,1,8,14,14805.0
54,1,8,14,13396.0
44,1,8,14,13365.0
34,1,8,14,12992.0
24,1,8,14,15173.0
14,1,8,14,16648.0
64,3,7,14,7926.0
54,3,7,14,8073.0
44,3,7,14,6137.0
34,3,7,14,8130.0
24,3,7,14,8340.0
14,3,7,14,8677.0
64,2,7,14,10101.0
54,2,7,14,8371.0
44,2,7,14,9877.0
34,2,7,14,9251.0
24,2,7,14,7448.0
14,2,7,14,9332.0
64,1,7,14,14493.0
54,1,7,14,13403.0
44,1,7,14,13146.0
34,1,7,14,11681.0
24,1,7,14,12093.0
14,1,7,14,13565.0
64,3,6,14,7703.0
54,3,6,14,8394.0
44,3,6,14,8171.0
34,3,6,14,7823.0
24,3,6,14,7026.0
14,3,6,14,7981.0
64,2,6,14,9579.0
54,2,6,14,9776.0
44,2,6,14,10306.0
34,2,6,14,9609.0
24,2,6,14,9682.0
14,2,6,14,10008.0
64,1,6,14,16092.0
54,1,6,14,15781.0
44,1,6,14,15905.0
34,1,6,14,16185.0
24,1,6,14,14104.0
14,1,6,14,12080.0
64,3,5,14,6796.0
54,3,5,14,8017.0
44,3,5,14,7513.0
34,3,5,14,7494.0
24,3,5,14,6650.0
14,3,5,14,7197.0
64,2,5,14,7841.0
54,2,5,14,8229.0
44,2,5,14,8299.0
34,2,5,14,8292.0
24,2,5,14,8436.0
14,2,5,14,8601.0
64,1,5,14,13212.0
54,1,5,14,12474.0
44,1,5,14,13987.0
34,1,5,14,14507.0
24,1,5,14,13850.0
14,1,5,14,15130.0
64,3,4,14,7623.0
54,3,4,14,7616.0
44,3,4,14,5859.0
34,3,4,14,7028.0
24,3,4,14,7110.0
14,3,4,14,7782.0
64,2,4,14,7477.0
54,2,4,14,8037.0
44,2,4,14,8801.0
34,2,4,14,9926.0
24,2,4,14,7731.0
14,2,4,14,8983.0
64,1,4,14,11815.0
54,1,4,14,11776.0
44,1,4,14,12272.0
34,1,4,14,12010.0
24,1,4,14,11020.0
14,1,4,14,12646.0
64,3,3,14,7408.0
54,3,3,14,6164.0
44,3,3,14,7320.0
34,3,3,14,6180.0
24,3,3,14,7253.0
14,3,3,14,7196.0
64,2,3,14,10039.0
54,2,3,14,8201.0
44,2,3,14,9010.0
34,2,3,14,7801.0
24,2,3,14,9118.0
14,2,3,14,11631.0
64,1,3,14,14978.0
54,1,3,14,13682.0
44,1,3,14,14687.0
34,1,3,14,14890.0
24,1,3,14,15622.0
14,1,3,14,15617.0
64,3,2,14,8442.0
54,3,2,14,7595.0
44,3,2,14,7556.0
34,3,2,14,7692.0
24,3,2,14,6824.0
14,3,2,14,7983.0
64,2,2,14,8278.0
54,2,2,14,8335.0
44,2,2,14,7558.0
34,2,2,14,8735.0
24,2,2,14,7625.0
14,2,2,14,9076.0
64,1,2,14,11664.0
54,1,2,14,11771.0
44,1,2,14,14666.0
34,1,2,14,14840.0
24,1,2,14,14527.0
14,1,2,14,15125.0
64,3,1,14,8392.0
54,3,1,14,7897.0
44,3,1,14,7817.0
34,3,1,14,5901.0
24,3,1,14,5885.0
14,3,1,14,7643.0
64,2,1,14,8067.0
54,2,1,14,7795.0
44,2,1,14,7723.0
34,2,1,14,8000.0
24,2,1,14,8200.0
14,2,1,14,7972.0
64,1,1,14,13260.0
54,1,1,14,11194.0
44,1,1,14,11004.0
34,1,1,14,12822.0
24,1,1,14,14481.0
14,1,1,14,13018.0
64,3,16,13,9105.0
54,3,16,13,10890.0
44,3,16,13,11446.0
34,3,16,13,10003.0
24,3,16,13,8999.0
14,3,16,13,7721.0
64,2,16,13,9540.0
54,2,16,13,9901.0
44,2,16,13,10698.0
34,2,16,13,10779.0
24,2,16,13,12207.0
14,2,16,13,9567.0
64,1,16,13,15728.0
54,1,16,13,15763.0
44,1,16,13,15446.0
34,1,16,13,15943.0
24,1,16,13,16526.0
14,1,16,13,14261.0
64,3,15,13,8882.0
54,3,15,13,8192.0
44,3,15,13,9232.0
34,3,15,13,9880.0
24,3,15,13,8620.0
14,3,15,13,9052.0
64,2,15,13,9362.0
54,2,15,13,11305.0
44,2,15,13,9798.0
34,2,15,13,9762.0
24,2,15,13,10327.0
14,2,15,13,10890.0
64,1,15,13,14355.0
54,1,15,13,15028.0
44,1,15,13,15137.0
34,1,15,13,16541.0
24,1,15,13,16288.0
14,1,15,13,15359.0
64,3,14,13,8130.0
54,3,14,13,8803.0
44,3,14,13,10535.0
34,3,14,13,8723.0
24,3,14,13,8253.0
14,3,14,13,9527.0
64,2,14,13,9957.0
54,2,14,13,10422.0
44,2,14,13,9982.0
34,2,14,13,9789.0
24,2,14,13,10633.0
14,2,14,13,10334.0
64,1,14,13,16111.0
54,1,14,13,15814.0
44,1,14,13,16416.0
34,1,14,13,15293.0
24,1,14,13,15264.0
14,1,14,13,14980.0
64,3,13,13,8617.0
54,3,13,13,9234.0
44,3,13,13,9570.0
34,3,13,13,9253.0
24,3,13,13,8040.0
14,3,13,13,8233.0
64,2,13,13,9573.0
54,2,13,13,9402.0
44,2,13,13,10662.0
34,2,13,13,9249.0
24,2,13,13,8803.0
14,2,13,13,11547.0
64,1,13,13,16850.0
54,1,13,13,13719.0
44,1,13,13,13359.0
34,1,13,13,14457.0
24,1,13,13,15022.0
14,1,13,13,14474.0
64,3,12,13,7879.0
54,3,12,13,8372.0
44,3,12,13,7975.0
34,3,12,13,9254.0
24,3,12,13,10153.0
14,3,12,13,9676.0
64,2,12,13,13088.0
54,2,12,13,12648.0
44,2,12,13,14166.0
34,2,12,13,9771.0
24,2,12,13,9916.0
14,2,12,13,9722.0
64,1,12,13,14033.0
54,1,12,13,14796.0
44,1,12,13,15098.0
34,1,12,13,14481.0
24,1,12,13,14298.0
14,1,12,13,16476.0
64,3,11,13,7353.0
54,3,11,13,7712.0
44,3,11,13,7292.0
34,3,11,13,9398.0
24,3,11,13,7704.0
14,3,11,13,8561.0
64,2,11,13,8803.0
54,2,11,13,9336.0
44,2,11,13,10228.0
34,2,11,13,11495.0
24,2,11,13,9767.0
14,2,11,13,11840.0
64,1,11,13,15198.0
54,1,11,13,18557.0
44,1,11,13,16181.0
34,1,11,13,15456.0
24,1,11,13,15977.0
14,1,11,13,15286.0
64,3,10,13,7335.0
54,3,10,13,7281.0
44,3,10,13,7393.0
34,3,10,13,8053.0
24,3,10,13,7948.0
14,3,10,13,8187.0
64,2,10,13,9253.0
54,2,10,13,8994.0
